boletin,fecha_publicacion,fecha_firma,tipo,numero,objeto,monto_max,montos_top,adjudicatarios,cuits,domicilio_en_texto,vigencia_declarada,tags,terminos,texto_bajado,pdf
1183,2025-03-11,2025-02-26,Decreto,DECRE-2025-216-SI-INTEN,Expediente N° EX-2025-00009224-SI-SSRC - Inscribir en el Registro Único de Entidades Sin Fines de Lucro (R.U.E) a la entidad “CENTRO DE ATENCIÓN NIÑ@S DEL SUR ASOCIACIÓN CIVIL” - Otorgar subsidio.,15000000.00,15000000.00,,30-71110177-9,,,Inscripción | Registro Único de Entidades sin Fines de Lucro | Subsidio,rendición de cuentas,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1740671138.pdf
1183,2025-03-11,2025-02-27,Decreto,DECRE-2025-223-SI-INTEN,Expediente Nº 12729/2024 - Adjudicar la Licitación Privada Nº 53/2024 para adquirir “CAMAS DE INTERNACIÓN ARTICULADAS DE ACCIONAMIENTO MECÁNICO”.-,38640000.00,38640000.00,DEL VECCHIO JUAN JOSÉ,20-16515705-3,,,Adjudicación | Licitación Privada,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1740777587.pdf
1183,2025-03-11,2025-02-28,Decreto,DECRE-2025-229-SI-INTEN,"Expediente Nº 13133/2024 - Adjudicar la Licitación Pública Nº 77/2024 para la adquisición de ""INSUMOS DE SUTURA"".-",54592086.96,54592086.96;27307088.40;6448702.56,BHAURAC S.A | SEDESA S.A | EURO SWISS S.A,30-61181661-4;30-71069826-7;30-70895389-6,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741379407.pdf
1183,2025-03-11,2025-02-28,Decreto,DECRE-2025-230-SI-INTEN,Expediente Nº 13113/2024 (Cuerpos 0 a 5) - Anular el Decreto Nº 229 de fecha 28 de febrero de 2025.-,,,BHAURAC S.A | SEDESA S.A | EURO SWISS S.A,30-61181661-4;30-71069826-7;30-70895389-6,,,Anular | Decreto Nº 229/2025,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741377624.pdf
1183,2025-03-11,2025-02-28,Decreto,DECRE-2025-232-SI-INTEN,Expediente N° 207-2025 - Factibilidad: “Canchas de Paddle” - Autorizar a los Sres. Jaime Esteban Barceló y Adrián Humberto Gaido.,,,,,,,Autorización | Construcción,ordenanza impositiva | mayor altura | zonificación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741377491.pdf
1183,2025-03-11,2025-02-28,Decreto,DECRE-2025-233-SI-INTEN,Expediente Nº EX-2025-00002666-SI-DGRRHH - Reordenamiento de la estructura organizativa de los Tribunales Municipales de Faltas de San Isidro.,,,,,,2024-02-05,Reordenamiento | Organización | Tribunales Municipales de Faltas,aumento | vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741377427.pdf
1183,2025-03-11,2025-02-28,Decreto,DECRE-2025-234-SI-INTEN,Expediente Nº 13113/2024 (Cuerpos 0 a 5) - Adjudicar la Licitación Pública Nº 77/2024 para la adquisición de “INSUMOS DE SUTURA”.,54592086.96,54592086.96;27307088.40;6448702.56,BHAURAC S.A | SEDESA S.A | EURO SWISS S.A,30-61181661-4;30-71069826-7;30-70895389-6,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741377365.pdf
1184,2025-03-27,2025-03-05,Decreto,DECRE-2025-236-SI-INTEN,Expediente Nº EX-2025-00002102-SI-INNO - Adjudicar a SERVICIOS GLOBALES DE INFORMÁTICA S.A. (C.U.I.T. Nº 30-70773845-2) el Concurso de Precios Nº 11/2025 para la adquisición de “CIENTO OCHENTA (180) MONITORES”.,27021240.00,27021240.00,SERVICIOS GLOBALES DE INFORMÁTICA S.A,30-70773845-2,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741879564.pdf
1184,2025-03-27,2025-03-05,Decreto,DECRE-2025-238-SI-INTEN,"Expediente Nº EX-2024-00041869-SI-SECAMEP - Adjudicar la Licitación Privada N° 59/2024, referente a la provisión de “ROPA DE TRABAJO PARA EL PERSONAL DE BARRIDO"".",41742000.00,41742000.00;16871250.00,BULGHERONI LUCIANO FEDERICO | PROVEER PMC S.R.L,20-25894790-9;30-69934793-7,,,Adjudicación | Licitación Privada,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741879829.pdf
1184,2025-03-27,2025-03-05,Decreto,DECRE-2025-239-SI-INTEN,Expediente Electrónico N° EX-2025-00002181-SI-INNO - Adjudicación del Concurso de Precios Nº 4/2025 para la adquisición de “SWITCHES DE FIBRA ÓPTICA”.-,22859200.00,22859200.00,SERVICIOS GLOBALES DE INFORMÁTICA S.A,30-70773845-2,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741879892.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-240-SI-INTEN,"Expediente Nº 315/2025 - Adjudicar el Concurso de Precios N° 10/2025, para la adquisición de “INDUMENTARIA”.",7960000.00,7960000.00;2997700.00,BORGHI RODRIGO ALDO | RUKA WORK S.A,20-25803246-3;30-71572612-9,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1741883604.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-242-SI-INTEN,Expediente Nº 12686/2024 - Adjudicar la Licitación Pública Nº 73/2024 para la adquisición de “INSUMOS DE BACTERIOLOGÍA Y DESCARTABLES DE LABORATORIO”.-,307838498.00,307838498.00;139573840.00;33187797.00;4002000.00;2336800.00,EXSA S.R.L | DOCTUS DIAGNÓSTICO S.R.L | DROGUERÍA LUMA S.A | EURO SWISS S.A | CIUDAD HOSPITALARIA S.R.L,30-69769605-5;30-70773525-9;30-66378721-3;30-70895389-6;30-71165744-0,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742210398.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-247-SI-INTEN,"Expediente Nº 13556-2024 (Cuerpos 0 a 3) - Adjudición Licitación Pública Nº 85/2024 “PROVISIÓN Y MONTAJE DE CERRAMIENTOS PARA NATATORIOS DE LOS CAMPOS DE DEPORTES (...)"".",343488400.00,343488400.00;323820000.00;252660000.00;111232200.00;41640000.00,,30-71414423-1,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742211646.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-248-SI-INTEN,Expediente Nº 12688/2024 (Cuerpos 0 a 7) - Anular el Decreto Nº 242 de fecha 6 de marzo de 2025.-,,,EXSA S.R.L | DOCTUS DIAGNÓSTICO S.R.L | DROGUERÍA LUMA S.A | EURO SWISS S.A | CIUDAD HOSPITALARIA S.R.L,30-69769605-5;30-70773525-9;30-66378721-3;30-70895389-6;30-71165744-0,,,Anular | Decreto N° 242/2025,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742211822.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-251-SI-INTEN,Expediente Nº 12688/2024 (Cuerpos 0 a 7) - Adjudicar la Licitación Pública Nº 73/2024 para la adquisición de “INSUMOS DE BACTERIOLOGÍA Y DESCARTABLES DE LABORATORIO”.,307838498.00,307838498.00;139573840.00;33187797.00;4002000.00;2336800.00,EXSA S.R.L | DOCTUS DIAGNÓSTICO S.R.L | DROGUERÍA LUMA S.A | EURO SWISS S.A | CIUDAD HOSPITALARIA S.R.L,30-69769605-5;30-70773525-9;30-66378721-3;30-70895389-6;30-71165744-0,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742212345.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-252-SI-INTEN,Expediente Nº 13869/2024 - Adjudicación de la Licitación Privada Nº 58/2024 para la contratación del “SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE INCUBADORAS Y SERVOCUNAS”.-,30000000.00,30000000.00,INTRAMÉDICA TECNOLOGÍA MÉDICA S.A,30-71439328-2,,,Adjudicación | Licitación Privada,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742213072.pdf
1184,2025-03-27,2025-03-06,Decreto,DECRE-2025-253-SI-INTEN,Expediente Nº 12214/2024 (Cuerpos 0 y 2) - Adjudicar la Licitación Pública Nº 66/2024 para la adquisición de “INSUMOS DE ANATOMÍA PATOLÓGICA”.,40435568.00,40435568.00;8111578.00;7564124.00,CIUDAD HOSPITALARIA S.R.L | DROGUERÍA LUMA S.A | DOCTUS DIAGNÓSTICO S.R.L,30-71165744-0;30-66378721-3;30-70773525-9,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742213152.pdf
1184,2025-03-27,2025-03-07,Decreto,DECRE-2025-261-SI-INTEN,Expediente Nº 30/2025 - Adjudicación del Concurso de Precios Nº 2/2025 para la contratación del servicio de “ALQUILER DE MONITORES MULTIPARAMÉTRICOS”.-,19320000.00,19320000.00,SYEMED S.R.L,30-71406023-2,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742215485.pdf
1184,2025-03-27,2025-03-10,Decreto,DECRE-2025-264-SI-INTEN,Expediente Nº 8980-2020 (Alcances 84 y 85) - Reconocimiento de mayores costos - MATÍAS MARTÍN DEVOTO (Licitación Pública N° 14/2020).,2727110.00,2727110.00;35000.00;11857.00,MATÍAS MARTÍN DEVOTO,20-25127467-4,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743076801.pdf
1184,2025-03-27,2025-03-10,Decreto,DECRE-2025-265-SI-INTEN,Expediente N° 7415/2024 (Alcance 6) - Reconocer: Redeterminación - VIAL-TEC S.A. – TECNOVÍAS S.R.L. – U.T.E. (Licitación Pública N° 38/2024).,7161649393.91,7161649393.91;899239550.00,U.T.E,33-71870696-9,,,Redeterminación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743076868.pdf
1184,2025-03-27,2025-03-10,Decreto,DECRE-2025-266-SI-INTEN,"Expediente Nº 5229-2008 (Alcance 68) - Reconocimiento de mayores costos - “SERVICIO DE LIMPIEZA, RECOLECCIÓN DE RESIDUOS E HIGIENE URBANA” - BENITO ROGGIO E HIJOS S.A. – CLIBA INGENIERÍA AMBIENTAL S.A. - UTE (CUIT N° 30-69724712-9).",54581925.00,54581925.00;50497696.00;9139787.00;8357143.00;4938089.00,CLIBA INGENIERÍA AMBIENTAL S.A. - UTE,30-69724712-9,,,Mayores Costos | Licitación Pública,adjudicación | aumento,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743076945.pdf
1184,2025-03-27,2025-03-10,Resolución firma conjunta,RESFC-2025-16-SI-SECHYF,CE N° 1397/25 – SANATORIO SAN LUCAS SA – Cta. N° 68933 – ART. 86 – APARTADO I - OFICINAS,,,,,"el partido...” Que el día 16 de Enero de 2025, se emitió el Decreto No 43/2025 que, junto con el Anexo IF-2025-00004827-",,Reducción | Tasa por Inspección de Seguridad e Higiene,tasa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1742565544.pdf
1184,2025-03-27,2025-03-11,Decreto,DECRE-2025-270-SI-INTEN,"Expediente N° 7415/2024 Alcance 7 - Reconocimiento de mayores costos ""PUESTA EN VALOR Y MANTENIMIENTO DE LA RED VIAL Y ACERAS (Licitación Pública N°38/2024, Renglón 2, Zona 2).- CONSTRUMEX S.A.",6658961115.45,6658961115.45;665896111.55,CONSTRUMEX S.A,30-69639421-7,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077235.pdf
1184,2025-03-27,2025-03-11,Decreto,DECRE-2025-273-SI-INTEN,Expediente Nº 6509-2024 (Alcance 9) - Reconocimiento de mayores costos - TECNOVÍAS S.R.L. (Licitación Pública N° 30/2024 – Renglón N° 2 – Zona 2 -).,68773764.82,68773764.82,TECNOVÍAS S.R.L,30-67947948-9;30-67047948-9,,,Mayores Costos | Licitación Pública,adjudicación | vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077429.pdf
1184,2025-03-27,2025-03-12,Decreto,DECRE-2025-274-SI-INTEN,Expediente Nº 58/2025 (Cuerpos Nros. 0 y 2) - Adjudicación del Concurso de Precios Nº 3/2025 para la contratación del “SERVICIO DE ALQUILER DE SESENTA Y SEIS (66) IMPRESORAS”.-,23740000.00,23740000.00,,33-71473361-9,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077492.pdf
1184,2025-03-27,2025-03-12,Decreto,DECRE-2025-276-SI-INTEN,Expediente Nº 13444/2024 (Cuerpos 0 y 2) - Adjudicar la Licitación Pública Nº 81/2024 referente a la adquisición de “ALIMENTACIÓN PARENTERAL”.-,2203761000.00,2203761000.00,ASSERCA S.R.L,33-71073560-9,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077630.pdf
1184,2025-03-27,2025-03-12,Decreto,DECRE-2025-277-SI-INTEN,Expediente Nº 13621/2024 - Adjudicación del Concurso de Precios Nº 191/2024 para la contratación del servicio de “DENSITOMETRÍA”.-,13155942.91,13155942.91,IMAT INSTITUTO MÉDICO DE ALTA TECNOLOGÍA S.A,30-69759826-6,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077692.pdf
1184,2025-03-27,2025-03-13,Decreto,DECRE-2025-280-SI-INTEN,"Expediente Nº 4303/2024 - Aplicar para el personal perteneciente a la Carrera Profesional Hospitalaria, dependiente de la Municipalidad de San Isidro, un incremento de haberes .-",,,,,,,Incremento Haberes | Carrera Profesional Hospitalaria,aumento | vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743077915.pdf
1184,2025-03-27,2025-03-13,Decreto,DECRE-2025-285-SI-INTEN,Expediente Nº EX-2025-00020694-SI-DGRRHH - Designar al Sr. Juan Ignacio Iraolagoitia (Legajo Nº 76.063) funciones de Director General de Higiene Urbana.,,,,,,,Designación | Director General,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743078504.pdf
1184,2025-03-27,2025-03-14,Decreto,DECRE-2025-286-SI-INTEN,Expediente Nº 10691/2024 (Alcance 1) - Ampliar la Orden de Compra 8728/2024 referida a la obra “REFORMA EDILICIA EN EL ÁREA DE ATENCIÓN INFANTO JUVENIL DEL HOSPITAL CENTRAL DE SAN ISIDRO” (Licitación Privada N° 48/2024).-,63939939.75,63939939.75;23513044.75,MT OI S.A.S,30-71678962-0,,,Ampliación | Orden de Compra | Licitación Privada,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743078596.pdf
1184,2025-03-27,2025-03-14,Decreto,DECRE-2025-287-SI-INTEN,Expediente Nº 1242-2025 - Adjudicar a RENTEK S.A. (C.U.I.T. Nº 30-71080239-0) el Concurso de Precios Nº 35/2025 para la contratación del servicio de “ALQUILER DE ESTRUCTURAS DE SONIDO E ILUMINACIÓN”.,32200000.00,32200000.00,RENTEK S.A,30-71080239-0,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743078682.pdf
1184,2025-03-27,2025-03-14,Decreto,DECRE-2025-288-SI-INTEN,Expediente Nº 12543/2024 (Cuerpos 0 a 4) - Declarar fracasado el Segundo Llamado “CABLES PREENSAMBLADOS DE ALUMINIO Y POSTES DE LUZ” (Licitación Privada Nº 52/2024). Adjudicación Directa.,17597800.00,17597800.00,ELECTROPELBA S.A,30-70851488-4;33-70729225-9,,,Segundo Llamado | Licitación Privada,adjudicación | excepción,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743079106.pdf
1184,2025-03-27,2025-03-14,Decreto,DECRE-2025-289-SI-INTEN,Expediente Nº 8718/2024 - Dejar sin efecto el Decreto Nº 1389/2024.-,,,,,,,Sin Efecto | Decreto Nº 1389/2024,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743079309.pdf
1184,2025-03-27,2025-03-14,Decreto,DECRE-2025-291-SI-INTEN,"Expediente Nº 13485/2024 (Cuerpos 0 a 4) - Adjudicación de la Licitación Pública Nº 84/2024 para la adquisición de ""INSUMOS DE ODONTOLOGÍA"".-",90691555.60,90691555.60;37690883.00;7367000.00;6836600.00,GLAMAMED S.A | DROGUERÍA LUMA S.A | HERNÁNDEZ DENTAL S.A | BHAURAC S.A,30-71415043-6;30-66378721-3;33-57008316-9;30-61181661-4,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743079443.pdf
1185,2025-04-23,2025-03-17,Decreto,DECRE-2025-292-SI-INTEN,"Expediente Nº 12449/2024 - Consulta de Factibilidad - Círculo Médico de San Isidro - Construcción de tres (3) ""Canchas de Fútbol 5"".-",,,,,,,Consulta | Factibilidad,ordenanza impositiva | mayor altura | zonificación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1743540222.pdf
1185,2025-04-23,2025-03-17,Decreto,DECRE-2025-293-SI-INTEN,"Expediente N° 10237-2022 (Alcances 26 y 28) - Otorgar un reconocimiento por incremento de los insumos principales de su prestación, a la empresa LEPAK S.R.L., adjudicataria de la Licitación Pública N° 38/2022.-",,,LEPAK S.R.L,30-70829137-0,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744634839.pdf
1185,2025-04-23,2025-03-17,Decreto,DECRE-2025-296-SI-INTEN,Expediente Nº 4663/2015 (Alcance 39) - Redeterminación de precios de la Licitación Pública Nº 20/2015 para el “SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL ALUMBRADO PÚBLICO DEL PARTIDO DE SAN ISIDRO”.-,417848516.00,417848516.00;377978278.00;3085785.00,UTE,30-71062494-8,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635195.pdf
1185,2025-04-23,2025-03-17,Decreto,DECRE-2025-297-SI-INTEN,Expediente Nº EX-2025-00000035-SI-SECGEN - Adjudicación Concurso de Precios Nº 15/2025.-,32530000.00,32530000.00,CREER HACER S.R.L,33-71537625-9,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635296.pdf
1185,2025-04-23,2025-03-17,Decreto,DECRE-2025-298-SI-INTEN,Expediente Nº 766/2025 - Adjudicación del Concurso de Precios Nº 17/2025 para la adquisición de “BOLSAS ECOLÓGICAS”.-,28750000.00,28750000.00,ECOFACTORY S.R.L,30-71133610-5,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635396.pdf
1185,2025-04-23,2025-03-19,Decreto,DECRE-2025-300-SI-INTEN,"EX-2025-00010978-SI-SECAMEP.- Adjudicación del Concurso de Precios N° 20/2025, para la “PROVISIÓN DE VIANDAS”.-",30347500.00,30347500.00,POLLAROLO FEDERICO GUILLERMO,20-29633885-1,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635542.pdf
1185,2025-04-23,2025-03-19,Decreto,DECRE-2025-303-SI-INTEN,Expediente Nº 12689/2024 (Cuerpos 0 a 17) - Adjudicación de la Licitación Pública Nº 72/2024 para la adquisición de “MEDICAMENTOS E INSUMOS MÉDICOS”.-,814512099.69,814512099.69;290063702.21;209737000.00;200121605.52;138937800.00,KLONAL S.R.L | DENVER FARMA S.A | DNM FARMA S.A | DROGUERIA LUMA S.A | MG INSUMOS S.A | SUIZO ARGENTINA S.A | LABORATORIOS JAYOR S.R.L | PHARMA EXPRESS S.A | GLAMAMED S.A | LABORATORIOS FABRA S.A | DROGUERIA VARADERO S.A | CIUDAD HOSPITALARIA S.R.L | LABORATORIOS RICHET S.A | PILOÑA S.A | SYEMED S.R.L | EURO SWISS S.A | ALFARMA S.R.L,30-57456436-7;33-62928265-9;30-71013847-4;30-66378721-3;30-70956734-5;30-51696843-1;30-71220533-0;30-70709307-9;30-71415043-6;30-53447579-5;30-70845052-5;30-71165744-0;30-50429422-2;30-70978598-9;30-71406023-2;30-70895389-6;30-70934781-7,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635892.pdf
1185,2025-04-23,2025-03-19,Decreto,DECRE-2025-304-SI-INTEN,Expediente Nº EX-2025-00022311-SI-DGRRHH - Trasladar a la Sra. Paula Cecilia Blanco (Legajo Nº 57.453) a la Subsecretaría de Relaciones con la Comunidad.-,,,,,,,Traslado | Personal,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744635965.pdf
1185,2025-04-23,2025-03-20,Decreto,DECRE-2025-309-SI-INTEN,Expediente N° 6508/2024 (Cuerpos 0 a 3) Alcance 1 - Mayores costos (Licitación Pública Nº 29/2024).-,23235000.00,23235000.00;4417748.00,ISONOMÍA CONSULTORES S.A,30-68247566-4,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744640762.pdf
1185,2025-04-23,2025-03-21,Decreto,DECRE-2025-319-SI-INTEN,"Expediente Nº 13320/2024 - Autoriza de Factibilidad ""Residencia Geriátrica"" - Tutina S.A.",,,S.A,30-70937705-8,,,Autorización | Factibilidad,ordenanza impositiva | mayor altura | zonificación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744641844.pdf
1185,2025-04-23,2025-03-21,Decreto,DECRE-2025-329-SI-INTEN,"Expediente Nº 13740-2024 (Cuerpos 0 a 14) - Adjudicar la Licitación Pública Nº 86/2024 referente a la “PROVISIÓN, INSTALACIÓN Y CONFIGURACIÓN DE RACKS, UPS, ENERGÍA, GENERADORES, SWITCHES Y SUS ACCESORIOS, LICENCIAS Y FIBRA ÓPTICA”.-",3804111306.35,3804111306.35;869176271.25;1088.50,,30-70719317-0,,,Adjudicación | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744727570.pdf
1185,2025-04-23,2025-03-21,Decreto,DECRE-2025-330-SI-INTEN,"Expediente Nº EX-2025-00000141-SI-DGRRHH - Limitar, modificar y asignar funciones del Dr. Roberto Martín Thompson (Legajo Nº 70.950) en el Hospital Central de San Isidro.-",,,,,,,Modificación | Funciones,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744727899.pdf
1185,2025-04-23,2025-03-21,Decreto,DECRE-2025-331-SI-INTEN,Expediente N° 6508/2024 (Cuerpos 0 a 3 - Alcance 1) - Mayores costos - Licitación Pública N° 29/2024.,23235000.00,23235000.00;4417748.00,ISONOMÍA CONSULTORES S.A,30-68247566-4,,,Mayores Costos | Licitación Pública,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744728099.pdf
1185,2025-04-23,2025-03-21,Decreto,DECRE-2025-332-SI-INTEN,Expediente Nº EX-2025-00020696-SI-DGRRHH - Crear la Dirección de Planificación y Gestión de Obras. Designación Sra. Ayelén Nahir Bernia (Legajo Nº 76.085).-,,,,,,,Creación Dependencia,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1744728242.pdf
1185,2025-04-23,2025-03-25,Decreto,DECRE-2025-336-SI-INTEN,"Expediente Nº 2767/2019 (Cuerpos 0 a 3) - Alcance 19 - Reconocimiento de mayores costos a SEGURIDAD GRUPO MAIPÚ S.A., adjudicataria del “SERVICIO DE SEGURIDAD Y VIGILANCIA"" (Licitación Pública N° 16/2019).-",142450560.00,142450560.00;8865.00;8412.00;7390.00;7012.00,SEGURIDAD GRUPO MAIPÚ S.A,30-69079256-3,,,Mayores Costos | Licitación Pública,adjudicación | aumento,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745247269.pdf
1185,2025-04-23,2025-03-26,Decreto,DECRE-2025-337-SI-INTEN,"Expediente Nº EX-2025-00002956-SI-SECAMEP - Adjudicar el Concurso de Precios N° 16/2025, para la adquisición de “ELEMENTOS E INSUMOS PARA EL SERVICIO DE BARRIDO Y LIMPIEZA DE LAS VÍAS PÚBLICAS DEL PARTIDO”.",21677666.00,21677666.00;774400.00,FERRETERÍA INDUSTRIAL ADER S.R.L | CEPILLOS CALABRÓ S.A,30-55987347-7;30-71118101-2,,,Adjudicación | Concurso de Precios,adjudicación,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745247346.pdf
1185,2025-04-23,2025-03-26,Decreto,DECRE-2025-340-SI-INTEN,Expediente N° EX-2024-00013291-SI-DGRRHH - Promover a la Sra. María Eugenia Russo (Legajo N° 58.216) con categoría 13 y funciones de Supervisora General en el Juzgado de Faltas N° 2 de San Isidro.,,,,,,,Promover Categoría,vigencia retroactiva,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745247784.pdf
1185,2025-04-23,2025-03-26,Decreto,DECRE-2025-342-SI-INTEN,Expediente Nº 13298/2024 (Cuerpos 0 a 2) - Declarar fracasado el Segundo Llamado. Adjudicación Directa Licitación Privada Nº 55/2024 “SERVICIO DE ESTUDIOS CARDIOLÓGICOS”.-,82544000.00,82544000.00,,30-69759826-6,,,Adjudicación Directa | Licitación Privada,adjudicación | excepción,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745247981.pdf
1185,2025-04-23,2025-03-27,Decreto,DECRE-2025-344-SI-INTEN,"Expediente Nº 15994-2019 (Alcance 3) - Registrar el Convenio entre la Municipalidad de San Isidro y la Asociación Civil Cooperadora del Programa de Adultos Mayores de la Tercera Edad, y otorgar subsidio.-",37440000.00,37440000.00;36000000.00,,,,,Registro | Convenio,rendición de cuentas | tasa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745255359.pdf
1185,2025-04-23,2025-03-27,Decreto,DECRE-2025-346-SI-INTEN,Expediente Nº 14177-2024 - Modificar el Cálculo de Recursos y Presupuesto General de Gastos - Ejercicio 2024.,15780000000.00,15780000000.00,,,,,Ampliación | Presupuesto General de Gastos | 2024,tasa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745259702.pdf
1185,2025-04-23,2025-03-27,Resolución firma conjunta,RESFC-2025-17-SI-SECHYF,CE N° 1564/25 – EVONIK DEGUSSA ARGENTINA SA – Cta. N° 62771 - Determinación Especial ART. 86 - OFICINAS,,,,,"el partido...” Que el día 16 de Enero de 2025, se emitió el Decreto No 43/2025 que, junto con el Anexo IF-2025-00004827-",,Reducción | Tasas,tasa,si,https://tesi.sanisidro.gob.ar/nfs-storage/gde/v2/gde_1745417467.pdf
